"","coexpression_counts"
"CSNK1G2-AS1",0
"BTBD2",34
"MKNK2",43
"MOB3A",26
"IZUMO4",1
"AP3D1",55
"DOT1L",15
"AC004490.1",0
"PLEKHJ1",53
"SF3A2",30
"AMH",1
"JSRP1",0
"OAZ1",56
"AC005258.1",0
"PEAK3",0
"LINGO3",0
"LSM7",56
"SPPL2B",32
"TMPRSS9",0
"TIMM13",56
"LMNB2",40
"LINC01775",1
"GADD45B",30
"GNG7",0
"AC092068.1",0
"DIRAS1",0
"AC006538.2",0
"SLC39A3",43
"SGTA",41
"THOP1",39
"ZNF554",0
"ZNF555",6
"AC006130.1",0
"ZNF556",3
"ZNF57",6
"AC119403.1",1
"ZNF77",7
"TLE6",0
"TLE2",1
"AC005944.1",0
"AES",56
"GNA11",47
"AC005262.2",0
"KF456478.1",0
"GNA15",0
"AC005264.1",1
"S1PR4",0
"NCLN",51
"CELF5",1
"AC010649.1",0
"NFIC",55
"SMIM24",0
"AC005551.1",0
"DOHH",42
"FZR1",26
"MFSD12",48
"C19orf71",0
"AC005786.3",0
"AC005786.2",0
"HMG20B",48
"GIPC3",1
"TBXA2R",8
"CACTIN-AS1",0
"CACTIN",18
"PIP5K1C",34
"AC004637.1",0
"TJP3",0
"APBA3",8
"AC005954.2",0
"MRPL54",54
"RAX2",0
"MATK",0
"ZFR2",0
"ATCAY",0
"NMRK2",0
"DAPK3",52
"EEF2",56
"PIAS4",25
"ZBTB7A",49
"MAP2K2",56
"CREB3L3",0
"SIRT6",32
"ANKRD24",1
"EBI3",0
"YJU2",32
"SHD",0
"TMIGD2",0
"FSD1",31
"STAP2",5
"AC104521.1",0
"MPND",25
"AC007292.3",0
"AC007292.2",0
"SH3GL1",50
"AC007292.1",0
"CHAF1A",24
"AC011498.3",0
"UBXN6",46
"AC011498.2",0
"AC011498.6",0
"AC011498.1",0
"HDGFL2",52
"PLIN4",0
"PLIN5",0
"AC011498.4",0
"LRG1",0
"SEMA6B",0
"TNFAIP8L1",8
"MYDGF",56
"AC005339.1",2
"DPP9",42
"DPP9-AS1",0
"MIR7-3HG",0
"AC005523.1",1
"FEM1A",18
"AC005523.2",9
"TICAM1",31
"AC027319.1",2
"PLIN3",55
"ARRDC5",0
"UHRF1",20
"KDM4B",34
"PTPRS",12
"AC022517.1",3
"AC005790.1",3
"ZNRF4",0
"TINCR",2
"SAFB2",40
"SAFB",44
"RPL36",56
"C19orf70",56
"HSD11B1L",14
"LONP1",48
"CATSPERD",0
"PRR22",4
"AC011499.1",0
"DUS3L",21
"NRTN",0
"FUT6",0
"FUT3",0
"AC024592.2",0
"FUT5",0
"AC024592.3",2
"NDUFA11",56
"AC024592.1",0
"AC104532.1",0
"VMAC",3
"AC104532.2",2
"CAPS",7
"RANBP3",40
"AC011444.1",0
"RFX2",12
"AC011444.2",0
"AC011444.3",0
"ACSBG2",0
"MLLT1",39
"AC011471.2",2
"ACER1",1
"AC011491.3",0
"CLPP",56
"ALKBH7",52
"PSPN",3
"GTF2F1",48
"KHSRP",49
"SLC25A41",0
"SLC25A23",34
"CRB3",1
"DENND1C",0
"AC010503.4",0
"TUBB4A",5
"AC010503.1",0
"AC010503.2",0
"TNFSF9",13
"CD70",1
"TNFSF14",3
"C3",53
"GPR108",43
"TRIP10",36
"AC008760.1",0
"SH2D3A",1
"VAV1",0
"ADGRE1",0
"AC025278.1",0
"MBD3L2B",0
"MBD3L5",0
"MBD3L4",0
"MBD3L2",0
"MBD3L3",0
"ZNF557",20
"INSR",19
"AC119396.1",0
"AC008878.3",0
"AC119396.2",0
"ARHGEF18",1
"PEX11G",4
"TEX45",0
"AC008878.1",0
"ZNF358",34
"AC008878.4",0
"MCOLN1",37
"AC008878.2",0
"PNPLA6",32
"CAMSAP3",0
"XAB2",25
"PET100",41
"AC008763.2",1
"PCP2",0
"AC008763.1",0
"STXBP2",36
"RETN",0
"MCEMP1",0
"AC008763.3",0
"TRAPPC5",7
"FCER2",0
"CLEC4G",0
"CD209",0
"CLEC4M",0
"EVI5L",10
"PRR36",1
"AC010336.3",0
"LRRC8E",11
"AC010336.1",1
"MAP2K7",35
"AC010336.4",0
"TGFBR3L",15
"AC010336.2",0
"SNAPC2",49
"CTXN1",15
"TIMM44",40
"ELAVL1",52
"AC010336.6",0
"AC008946.1",3
"CCL25",0
"FBN3",0
"CERS4",4
"AC022146.2",0
"CD320",54
"AC010323.1",0
"NDUFA7",27
"RPS28",56
"KANK3",1
"ANGPTL4",18
"RAB11B-AS1",21
"RAB11B",50
"MARCH2",33
"AC136469.1",0
"HNRNPM",56
"PRAM1",0
"ZNF414",29
"MYO1F",3
"AC092316.1",0
"ADAMTS10",1
"AC130469.1",0
"LINC01862",0
"ACTL9",0
"OR2Z1",0
"ZNF558",10
"AC008734.1",0
"MBD3L1",0
"MUC16",0
"OR1M1",0
"OR7G2",0
"OR7G1",0
"OR7G3",0
"ZNF317",13
"OR7D2",0
"OR7D4",0
"OR7E24",0
"AC011451.1",0
"ZNF699",10
"ZNF559",12
"ZNF559-ZNF177",0
"ZNF177",0
"ZNF266",8
"ZNF560",1
"AC008567.2",0
"ZNF426",26
"ZNF426-DT",2
"ZNF121",31
"ZNF561",28
"ZNF562",31
"AC008759.3",0
"AC008759.2",0
"ZNF846",12
"AC008752.1",0
"FBXL12",32
"UBL5",56
"AC008752.2",0
"PIN1",53
"OLFM2",2
"COL5A3",1
"AC008742.1",0
"RDH8",0
"C19orf66",39
"AC020931.1",0
"ANGPTL6",0
"PPAN-P2RY11",0
"PPAN",41
"P2RY11",7
"EIF3G",56
"DNMT1",52
"S1PR2",21
"MRPL4",55
"AC011511.2",0
"AC011511.3",0
"ICAM1",51
"AC011511.5",0
"ICAM4",1
"ICAM5",3
"ZGLP1",3
"AC011511.1",2
"FDX2",34
"AC011511.4",0
"RAVER1",1
"AC114271.1",2
"ICAM3",41
"TYK2",33
"CDC37",56
"PDE4A",19
"KEAP1",45
"S1PR5",0
"ATG4D",26
"KRI1",30
"CDKN2D",30
"AP1M2",14
"SLC44A2",29
"ILF3-DT",36
"ILF3",54
"QTRT1",40
"DNM2",47
"TMED1",52
"C19orf38",1
"CARM1",41
"YIPF2",45
"TIMM29",38
"SMARCA4",52
"AC011442.1",0
"LDLR",44
"SPC24",18
"KANK2",36
"DOCK6",23
"AC011472.1",0
"AC011472.4",0
"ANGPTL8",0
"TSPAN16",0
"RAB3D",14
"TMEM205",53
"CCDC159",18
"PLPPR2",29
"AC024575.1",0
"SWSAP1",13
"EPOR",13
"RGL3",2
"CCDC151",1
"PRKCSH",52
"ELAVL3",1
"AC008481.3",0
"ZNF653",10
"ECSIT",41
"CNN1",19
"ELOF1",50
"ZNF627",11
"ACP5",0
"AC008543.1",0
"ZNF823",7
"ZNF441",11
"AC008543.5",0
"ZNF491",3
"ZNF440",9
"AC008543.4",0
"ZNF439",6
"ZNF69",9
"ZNF700",9
"AC008770.2",0
"ZNF763",4
"ZNF433",6
"AC008770.1",0
"ZNF878",1
"ZNF844",8
"ZNF788P",4
"ZNF20",2
"ZNF625-ZNF20",0
"ZNF625",16
"ZNF136",21
"ZNF44",16
"ZNF563",4
"ZNF442",3
"AC008758.4",0
"ZNF799",5
"AC008758.5",0
"ZNF443",1
"AC008758.6",0
"AC008758.2",0
"ZNF709",0
"AC008758.1",0
"ZNF564",4
"AC010422.6",0
"AC010422.1",0
"ZNF490",2
"ZNF791",35
"AC010422.3",1
"MAN2B1",8
"AC010422.5",0
"WDR83",25
"WDR83OS",56
"DHPS",53
"AC010422.2",1
"GNG14",0
"FBXW9",22
"AC018761.4",0
"TNPO2",20
"AC018761.1",0
"TRIR",56
"ASNA1",55
"BEST2",0
"HOOK2",12
"AC018761.3",0
"JUNB",49
"PRDX2",55
"AC018761.2",0
"THSD8",0
"RNASEH2A",7
"RTBDN",0
"AC020934.1",1
"MAST1",1
"DNASE2",48
"AC020934.2",0
"KLF1",0
"GCDH",31
"SYCE2",1
"FARSA",50
"FARSA-AS1",0
"CALR",56
"AC092069.1",28
"RAD23A",53
"GADD45GIP1",56
"DAND5",0
"NFIX",45
"AC138474.1",0
"AC007787.1",0
"LYL1",12
"TRMT1",29
"NACC1",46
"AC005546.1",0
"AC011446.1",0
"STX10",53
"IER2",53
"AC011446.2",0
"CACNA1A",17
"CCDC130",30
"MRI1",26
"AC008686.1",0
"C19orf53",56
"ZSWIM4",10
"AC020916.2",0
"AC020916.1",13
"NANOS3",2
"C19orf57",0
"CC2D1A",22
"PODNL1",3
"DCAF15",20
"RFX1",12
"AC022098.4",1
"RLN3",0
"AC022098.2",0
"IL27RA",15
"PALM3",1
"MISP3",3
"C19orf67",0
"SAMD1",44
"PRKACA",40
"AC022098.3",0
"ASF1B",17
"AC022098.1",9
"ADGRL1",3
"AC011509.2",0
"AC011509.1",0
"LINC01841",0
"LINC01842",0
"ADGRE5",48
"AC008569.1",0
"DDX39A",48
"PKN1",56
"PTGER1",1
"GIPC1",54
"DNAJB1",46
"TECR",50
"NDUFB7",56
"CLEC17A",0
"ADGRE3",0
"ZNF333",7
"ADGRE2",0
"OR7C1",1
"OR7A5",0
"OR7A10",0
"OR7A17",0
"OR7C2",0
"SLC1A6",0
"CCDC105",0
"CASP14",0
"OR1I1",0
"SYDE1",43
"ILVBL",38
"AC003956.1",0
"NOTCH3",11
"AC004257.1",1
"EPHX3",0
"BRD4",54
"AC005776.2",0
"AKAP8",38
"AKAP8L",42
"WIZ",38
"RASAL3",0
"PGLYRP2",0
"CYP4F22",0
"AC093072.1",0
"CYP4F8",0
"CYP4F3",0
"CYP4F12",0
"OR10H2",0
"OR10H3",0
"AC004597.1",0
"OR10H5",0
"OR10H1",0
"LINC01764",0
"UCA1",0
"CYP4F2",0
"CYP4F11",0
"OR10H4",0
"LINC01855",0
"TPM4",56
"AC008894.1",0
"RAB8A",54
"AC008894.2",0
"HSH2D",0
"CIB3",0
"FAM32A",56
"AC020911.1",0
"AP1M1",46
"AC020911.2",3
"KLF2",37
"AC020917.3",0
"EPS15L1",28
"AC020917.2",0
"CALR3",0
"AC008764.1",0
"C19orf44",6
"CHERP",30
"AC008764.6",1
"SLC35E1",47
"AC008764.3",1
"AC008764.5",0
"AC008764.8",0
"MED26",19
"AC008764.4",0
"AC008764.2",0
"AC024075.3",2
"SMIM7",55
"TMEM38A",3
"NWD1",0
"SIN3B",36
"F2RL3",2
"CPAMD8",1
"AC020908.2",0
"HAUS8",22
"AC020908.1",0
"MYO9B",44
"AC020908.3",0
"AC020913.1",1
"AC020913.3",0
"AC020913.2",0
"USE1",42
"OCEL1",29
"NR2F6",56
"AC010646.1",0
"USHBP1",0
"BABAM1",54
"AC010463.1",0
"ANKLE1",1
"ABHD8",16
"MRPL34",54
"DDA1",54
"ANO8",1
"GTPBP3",21
"PLVAP",0
"AC010463.2",0
"CCDC194",0
"BST2",2
"BISPR",0
"MVB12A",51
"AC010319.4",0
"AC010319.3",0
"TMEM221",0
"AC010319.2",0
"AC010319.5",0
"NXNL1",0
"SLC27A1",17
"AC010618.3",10
"PGLS",56
"AC010618.2",0
"FAM129C",0
"COLGALT1",55
"UNC13A",0
"AC008761.2",0
"MAP1S",32
"AC008761.1",0
"FCHO1",4
"B3GNT3",0
"INSL3",0
"JAK3",2
"RPL18A",56
"SLC5A5",0
"CCDC124",54
"KCNN1",0
"ARRDC2",10
"IL12RB1",1
"MAST3",5
"AC007192.2",1
"PIK3R2",4
"AC007192.1",0
"IFI30",1
"MPV17L2",21
"RAB3A",13
"AC005759.1",1
"AC008397.2",0
"PDE4C",0
"AC008397.1",0
"IQCN",1
"JUND",53
"LSM4",55
"PGPEP1",24
"GDF15",44
"LRRC25",0
"SSBP4",55
"ISYNA1",6
"AC010335.1",0
"ELL",30
"AC005387.1",0
"FKBP8",54
"AC005387.2",0
"KXD1",54
"AC005253.1",1
"AC005253.2",0
"UBA52",56
"CRLF1",7
"REX1BD",55
"TMEM59L",8
"KLHL26",8
"CRTC1",13
"COMP",0
"UPF1",40
"GDF1",0
"CERS1",3
"AC005197.1",0
"COPE",56
"AC002985.1",0
"DDX49",46
"HOMER3",56
"HOMER3-AS1",3
"SUGP2",42
"ARMC6",32
"SLC25A42",6
"TMEM161A",40
"BORCS8-MEF2B",0
"MEF2B",0
"BORCS8",49
"RFXANK",44
"NR2C2AP",26
"NCAN",0
"HAPLN4",0
"TM6SF2",0
"SUGP1",31
"MAU2",24
"GATAD2A",47
"AC092067.1",0
"TSSK6",0
"NDUFA13",56
"AC011448.1",0
"YJEFN3",9
"CILP2",1
"PBX4",0
"AC002306.1",0
"LPAR2",1
"GMIP",13
"ATP13A1",33
"ZNF101",7
"ZNF14",4
"LINC00663",0
"AC011477.4",0
"ZNF506",15
"ZNF253",4
"AC011477.3",0
"ZNF93",18
"ZNF682",5
"ZNF90",48
"AC011447.3",4
"ZNF486",11
"AC008554.1",0
"ZNF737",4
"AC010636.2",0
"AC010636.1",0
"ZNF626",22
"AC010329.1",0
"ZNF66",1
"ZNF85",20
"AC008739.1",0
"ZNF430",22
"ZNF714",11
"ZNF431",22
"ZNF708",18
"ZNF738",16
"ZNF493",11
"AC010615.4",0
"LINC00664",0
"ZNF429",6
"AC123912.1",0
"AC123912.4",0
"AC123912.2",0
"ZNF100",9
"AC092364.1",0
"ZNF43",18
"ZNF208",0
"AC003973.2",0
"AC003973.1",0
"ZNF257",2
"ZNF676",0
"AC073539.1",0
"AC073539.3",0
"ZNF729",0
"ZNF98",0
"AC011516.1",0
"AC025811.1",0
"LINC01233",0
"LINC01785",0
"ZNF492",5
"AC024563.1",0
"ZNF99",0
"ZNF723",0
"AC022145.1",0
"ZNF728",0
"LINC01859",0
"LINC01858",0
"AC074135.2",0
"AC074135.1",1
"ZNF730",3
"ZNF724",11
"AC092329.3",0
"AC092329.1",0
"ZNF91",24
"AC010300.1",0
"LINC01224",0
"ZNF675",17
"ZNF681",4
"AC139769.2",0
"ZNF726",2
"AC011503.1",0
"ZNF254",17
"AC092279.1",8
"AC073534.2",0
"ERVK-28",0
"LINC00662",36
"AC006504.1",2
"AC006504.5",13
"AC006504.2",0
"AC010511.1",0
"AC020905.1",0
"AC005580.1",0
"AC093074.1",0
"AC005307.1",0
"AC005381.1",0
"AC005394.1",0
"AC005616.1",0
"AC079466.2",0
"AC079466.1",0
"AC007795.1",0
"AC008991.1",0
"AC008991.2",0
"AC011524.1",0
"AC011524.2",0
"LINC00906",0
"LINC01532",0
"UQCRFS1",55
"AC007786.1",0
"AC007786.2",0
"AC007786.3",0
"AC011474.3",0
"AC011474.2",0
"VSTM2B",0
"POP4",50
"PLEKHF1",18
"C19orf12",39
"CCNE1",23
"URI1",54
"AC008507.2",0
"AC005597.1",0
"ZNF536",0
"AC011478.1",0
"AC011507.1",0
"LINC01834",0
"AC020897.1",0
"AC020912.1",0
"LINC01791",0
"TSHZ3",46
"AC025809.1",0
"AC008992.1",0
"AC008794.2",0
"AC008794.1",0
"AC011525.1",0
"AC011525.2",0
"LINC01837",0
"AC011456.1",0
"LINC01533",0
"LINC01782",0
"AC011518.1",0
"ZNF507",25
"AC007773.1",7
"DPY19L3",29
"PDCD5",56
"ANKRD27",16
"AC008474.1",0
"RGS9BP",0
"AC008736.1",3
"NUDT19",23
"AC008736.2",0
"TDRD12",0
"SLC7A9",0
"AC008805.2",0
"CEP89",42
"FAAP24",20
"RHPN2",11
"GPATCH1",14
"WDR88",0
"LRP3",28
"SLC7A10",0
"AC008738.4",0
"AC008738.6",0
"CEBPA",0
"AC008738.3",0
"AC008738.5",0
"CEBPA-DT",1
"AC008738.2",0
"CEBPG",39
"PEPD",56
"AC010485.1",0
"CHST8",0
"KCTD15",18
"AC008556.1",0
"LSM14A",49
"KIAA0355",27
"AC010504.1",0
"GPI",55
"AC092073.1",0
"PDCD2L",21
"AC008747.1",0
"UBA2",52
"WTIP",32
"SCGB1B2P",0
"SCGB2B2",0
"ZNF302",19
"AC020910.4",1
"ZNF181",9
"ZNF599",12
"LINC01801",0
"AC008555.1",0
"AC008555.2",0
"AC008555.5",0
"LINC00904",0
"AC008555.3",0
"AC008555.6",0
"LINC01838",0
"ZNF30-AS1",0
"ZNF30",3
"ZNF792",3
"GRAMD1A",49
"AC020907.3",0
"AC020907.4",0
"SCN1B",30
"HPN",0
"HPN-AS1",0
"AC020907.1",0
"FXYD3",0
"LGI4",0
"FXYD1",0
"FXYD7",0
"FXYD5",55
"FAM187B",0
"LSR",30
"AC002128.2",0
"USF2",46
"HAMP",0
"MAG",3
"CD22",0
"FFAR1",0
"FFAR3",0
"GPR42",0
"LINC01531",0
"AC002511.2",0
"AC002511.1",0
"FFAR2",0
"KRTDAP",0
"DMKN",9
"SBSN",6
"GAPDHS",0
"TMEM147-AS1",4
"TMEM147",55
"ATP4A",0
"AD000090.1",0
"PMIS2",0
"LINC01766",0
"AC002115.1",0
"HAUS5",18
"RBM42",51
"ETV2",5
"COX6B1",56
"UPK1A",0
"UPK1A-AS1",0
"ZBTB32",0
"KMT2B",30
"IGFLR1",1
"AD000671.2",0
"U2AF1L4",24
"PSENEN",50
"AD000671.1",0
"AD000671.3",0
"LIN37",7
"AC002398.2",0
"HSPB6",34
"PROSER3",9
"AC002398.1",0
"ARHGAP33",3
"PRODH2",0
"NPHS1",0
"KIRREL2",0
"APLP1",19
"NFKBID",10
"HCST",0
"TYROBP",0
"LRFN3",22
"AF038458.3",0
"AF038458.2",0
"SDHAF1",28
"SYNE4",0
"ALKBH6",32
"AC002116.2",1
"CLIP3",20
"THAP8",14
"WDR62",15
"OVOL3",0
"POLR2I",54
"TBCB",56
"CAPNS1",56
"AD001527.1",0
"COX7A1",19
"ZNF565",6
"ZNF146",38
"AC012617.1",0
"LINC00665",18
"ZFP14",5
"AC092296.1",0
"AC092296.3",0
"ZFP82",10
"ZNF566",9
"AC092295.2",1
"ZNF260",17
"AC092295.1",0
"ZNF529",13
"ZNF529-AS1",16
"ZNF382",9
"ZNF461",3
"AC074138.1",0
"LINC01534",4
"ZNF567",27
"ZNF850",9
"AC020928.2",1
"AC020928.3",0
"AC020928.1",6
"ZNF790",11
"ZNF345",7
"ZNF829",9
"ZNF568",14
"ZNF420",8
"AC010632.1",0
"AC012309.1",0
"ZNF585A",6
"AC012309.2",0
"ZNF585B",6
"ZNF383",6
"LINC01535",4
"AC016590.1",0
"HKR1",18
"AC016590.3",0
"ZNF527",2
"ZNF569",13
"ZNF570",8
"ZNF793-AS1",1
"AC022148.2",0
"ZNF793",2
"AC022148.1",0
"ZNF571-AS1",2
"ZNF540",2
"ZNF571",1
"ZFP30",10
"ZNF781",2
"AC093227.2",0
"ZNF607",3
"AC093227.1",0
"ZNF573",11
"WDR87",0
"SIPA1L3",26
"AC011465.1",0
"DPF1",8
"SPINT2",3
"PPP1R14A",13
"AC011479.1",0
"C19orf33",0
"YIF1B",48
"KCNK6",32
"CATSPERG",0
"AC005625.1",0
"PSMD8",56
"GGN",1
"AC005789.1",0
"SPRED3",12
"FAM98C",30
"RASGRP4",0
"RYR1",0
"AC067969.2",0
"AC067969.1",0
"MAP4K1",0
"AC008649.1",0
"EIF3K",56
"ACTN4",56
"AC008649.2",0
"CAPN12",1
"AC022144.1",8
"LGALS7",0
"LGALS7B",0
"LGALS4",0
"ECH1",48
"AC008982.1",0
"AC104534.1",0
"HNRNPL",40
"RINL",6
"AC011455.1",0
"SIRT2",40
"NFKBIB",39
"CCER2",0
"SARS2",23
"AC011455.2",0
"MRPS12",56
"ERVK9-11",1
"FBXO17",33
"FBXO27",5
"AC010605.1",0
"ACP7",0
"PAK4",30
"AC011443.1",0
"NCCRP1",0
"SYCN",0
"IFNL3",0
"IFNL2",0
"IFNL1",0
"LRFN1",0
"GMFG",2
"AC011445.2",0
"SAMD4B",43
"PAF1",35
"MED29",39
"ZFP36",6
"PLEKHG2",18
"RPS16",56
"SUPT5H",52
"TIMM50",50
"DLL3",12
"SELENOV",0
"EID2B",15
"AC011500.3",0
"EID2",35
"LGALS13",0
"LGALS16",0
"AC005515.2",0
"LGALS14",0
"CLC",0
"LEUTX",0
"AC005393.1",1
"DYRK1B",12
"FBL",53
"FCGBP",0
"PSMC4",56
"ZNF546",3
"ZNF780B",10
"ZNF780A",11
"AC005614.1",0
"MAP3K10",15
"TTC9B",0
"CNTD2",0
"AKT2",37
"C19orf47",11
"PLD3",53
"HIPK4",1
"PRX",0
"SERTAD1",47
"AC010271.2",0
"SERTAD3",41
"AC010271.1",0
"BLVRB",56
"SPTBN4",2
"SHKBP1",45
"LTBP4",28
"NUMBL",33
"COQ8B",10
"ITPKC",14
"C19orf54",5
"SNRPA",45
"MIA-RAB4B",0
"MIA",0
"RAB4B",5
"RAB4B-EGLN2",0
"AC008537.4",0
"EGLN2",5
"AC008537.1",0
"AC008537.2",0
"CYP2A6",0
"CYP2A7",0
"CYP2B6",0
"CYP2A13",0
"CYP2F1",0
"CYP2S1",4
"AXL",54
"AC011510.1",0
"HNRNPUL1",55
"TGFB1",55
"CCDC97",20
"AC011462.1",0
"TMEM91",10
"B9D2",26
"EXOSC5",35
"BCKDHA",0
"AC011462.2",0
"B3GNT8",4
"DMAC2",38
"ERICH4",0
"PCAT19",0
"AC243960.3",0
"LINC01480",0
"AC243960.1",0
"CEACAM21",0
"CEACAM4",0
"CEACAM7",0
"CEACAM5",0
"AC243967.1",0
"CEACAM6",0
"AC243967.2",0
"CEACAM3",0
"AC243967.3",0
"LYPD4",0
"DMRTC2",0
"RPS19",56
"CD79A",0
"ARHGEF1",41
"AC010616.1",0
"RABAC1",56
"AC010616.2",0
"ATP1A3",1
"GRIK5",0
"ZNF574",20
"POU2F2",52
"AC010247.2",1
"DEDD2",18
"ZNF526",20
"GSK3A",46
"AC006486.1",0
"ERF",31
"CIC",27
"PAFAH1B3",43
"PRR19",1
"TMEM145",0
"MEGF8",22
"CNFN",0
"LIPE-AS1",4
"LIPE",0
"CXCL17",0
"CEACAM1",1
"CEACAM8",0
"PSG3",0
"PSG8",0
"PSG8-AS1",0
"PSG1",1
"PSG6",0
"PSG7",1
"AC004784.1",0
"PSG11",0
"PSG2",0
"AC005392.1",0
"PSG5",3
"PSG4",22
"PSG9",1
"AC005392.2",0
"CD177",0
"AC005392.3",0
"TEX101",0
"LYPD3",0
"PHLDB3",8
"ETHE1",53
"ZNF575",2
"XRCC1",20
"L34079.2",0
"L34079.1",0
"L34079.3",0
"PINLYP",2
"IRGQ",20
"ZNF576",43
"SRRM5",1
"ZNF428",48
"CADM4",1
"PLAUR",56
"IRGC",0
"SMG9",25
"KCNN4",0
"AC115522.1",0
"LYPD5",1
"ZNF283",8
"ZNF404",2
"AC006213.2",2
"AC006213.3",1
"ZNF45",14
"ZNF221",5
"ZNF155",8
"AC006213.1",3
"ZNF230",11
"AC067968.2",0
"ZNF222",13
"AC067968.1",0
"ZNF223",4
"ZNF284",3
"ZNF224",19
"AC021092.1",2
"ZNF225",11
"ZNF234",23
"ZNF226",38
"ZNF227",17
"ZNF235",1
"ZNF233",0
"ZNF112",8
"AC245748.1",0
"ZNF285",1
"ZNF229",9
"ZNF180",13
"CEACAM20",0
"AC245748.3",0
"IGSF23",1
"AC243964.2",0
"PVR",46
"CEACAM19",4
"CEACAM16",0
"BCL3",41
"CBLC",0
"AC092306.1",0
"BCAM",9
"NECTIN2",55
"AC011481.2",0
"TOMM40",54
"APOE",2
"APOC1",7
"APOC4-APOC2",0
"APOC4",0
"APOC2",0
"AC011481.1",0
"CLPTM1",51
"RELB",42
"CLASRP",32
"ZNF296",6
"GEMIN7-AS1",1
"GEMIN7",39
"MARK4",34
"PPP1R37",20
"AC005757.1",0
"NKPD1",0
"TRAPPC6A",20
"BLOC1S3",16
"AC005779.2",0
"AC005779.1",0
"EXOC3L2",0
"CKM",0
"KLC3",2
"ERCC2",41
"PPP1R13L",26
"CD3EAP",41
"ERCC1",54
"FOSB",42
"RTN2",24
"PPM1N",7
"VASP",55
"OPA3",29
"GPR4",30
"EML2",31
"GIPR",0
"SNRPD2",56
"QPCTL",4
"FBXO46",10
"BHMG1",0
"SIX5",24
"DM1-AS",4
"DMPK",13
"AC011530.1",0
"DMWD",44
"RSPH6A",0
"SYMPK",37
"AC092301.1",1
"FOXA3",0
"IRF2BP1",22
"MYPOP",23
"NANOS2",0
"NOVA2",8
"CCDC61",16
"PGLYRP1",0
"AC007785.3",0
"IGFL4",0
"AC007785.1",0
"IGFL3",0
"IGFL2",0
"AC006262.2",0
"IGFL2-AS1",0
"AC006262.3",0
"IGFL1",0
"HIF3A",4
"AC007193.2",0
"PPP5C",41
"AC007193.1",0
"AC007193.3",0
"CCDC8",12
"PNMA8C",0
"PNMA8A",3
"PPP5D1",2
"PNMA8B",0
"AC011484.1",0
"CALM3",56
"AC093503.2",1
"PTGIR",14
"GNG8",0
"DACT3",6
"DACT3-AS1",0
"PRKD2",24
"STRN4",39
"AC008635.1",0
"FKRP",19
"SLC1A5",49
"AC008622.2",0
"AP2S1",56
"ARHGAP35",44
"NPAS1",1
"TMEM160",54
"ZC3H4",31
"SAE1",54
"BBC3",29
"CCDC9",14
"INAFM1",34
"C5AR1",0
"C5AR2",1
"DHX34",13
"MEIS3",35
"SLC8A2",0
"KPTN",15
"NAPA-AS1",1
"NAPA",51
"ZNF541",0
"AC010519.1",0
"AC010331.1",0
"BICRA",9
"BICRA-AS1",0
"EHD2",55
"NOP53",53
"NOP53-AS1",0
"SELENOW",56
"TPRX1",0
"CRX",0
"LINC01595",0
"SULT2A1",0
"BSPH1",0
"ELSPBP1",0
"CABP5",0
"PLA2G4C",6
"PLA2G4C-AS1",0
"LIG1",20
"AC011466.3",0
"AC011466.2",0
"ZSWIM9",11
"CARD8",28
"AC011466.1",0
"CARD8-AS1",2
"AC008392.1",0
"ZNF114",4
"CCDC114",0
"EMP3",56
"TMEM143",7
"SYNGR4",0
"KDELR1",56
"GRIN2D",3
"GRWD1",42
"KCNJ14",4
"AC008403.2",0
"AC008403.1",0
"CYTH2",48
"LMTK3",1
"AC008403.3",0
"SULT2B1",0
"FAM83E",0
"SPACA4",0
"RPL18",56
"AC022154.1",0
"SPHK2",14
"DBP",4
"CA11",0
"NTN5",0
"FUT2",0
"MAMSTR",14
"RASIP1",5
"IZUMO1",0
"FUT1",0
"FGF21",0
"BCAT2",39
"HSD17B14",2
"PLEKHA4",23
"PPP1R15A",55
"TULP2",0
"NUCB1",55
"NUCB1-AS1",0
"DHDH",0
"BAX",56
"AC026803.2",0
"FTL",56
"GYS1",32
"RUVBL2",49
"LHB",1
"AC008687.4",0
"CGB3",0
"AC008687.1",0
"CGB2",0
"CGB1",0
"CGB5",0
"CGB8",0
"CGB7",0
"AC008687.8",0
"AC008687.2",0
"NTF4",0
"AC008687.3",0
"KCNA7",0
"SNRNP70",53
"LIN7B",23
"C19orf73",4
"PPFIA3",2
"HRC",0
"TRPM4",14
"SLC6A16",0
"AC011450.1",0
"CD37",0
"TEAD2",34
"AC010524.1",1
"DKKL1",0
"AC010643.1",0
"CCDC155",0
"PTH2",0
"GFY",0
"SLC17A7",0
"PIH1D1",48
"ALDH16A1",33
"AC010619.1",0
"FLT3LG",5
"RPL13A",56
"RPS11",56
"FCGRT",32
"RCN3",56
"NOSIP",53
"PRRG2",7
"PRR12",17
"AC011495.2",0
"RRAS",56
"SCAF1",46
"IRF3",50
"BCL2L12",39
"PRMT1",56
"ADM5",1
"AC011495.3",0
"CPT1C",10
"TSKS",2
"AP2A1",49
"FUZ",7
"AC006942.1",0
"MED25",33
"PTOV1-AS1",1
"PTOV1",50
"AC018766.1",0
"PTOV1-AS2",0
"PNKP",49
"AKT1S1",44
"TBC1D17",23
"IL4I1",0
"NUP62",41
"AC011452.1",0
"ATF5",42
"SIGLEC11",0
